Product_Name,Caffeine_Content_mg,Price_USD,Country,Sugar_Content_g
Energy Drink I 95,291.4,9.63,South Korea,14.7
Energy Drink K 86,223.5,7.09,UK,9.7
Energy Drink U 54,293.6,7.28,South Korea,43.1
Energy Drink P 62,273.7,2.34,Germany,1.9
Energy Drink J 24,121.2,9.02,France,30.3
Energy Drink O 42,199.4,8.39,France,46.1
Energy Drink F 53,287.9,8.57,USA,6.5
Energy Drink O 46,191.1,1.85,France,1.6
Energy Drink D 15,109.1,3.05,Japan,20.2
Energy Drink Y 74,234.1,4.39,Japan,34.6
Energy Drink S 20,184.2,2.54,Canada,29.1
Energy Drink K 19,102.6,5.1,Germany,23.6
Energy Drink S 83,95.8,2.11,USA,39.4
Energy Drink V 82,252.6,5.31,UK,15.0
Energy Drink L 27,146.4,3.58,South Korea,2.0
Energy Drink Q 74,76.2,1.82,South Korea,28.9
Energy Drink C 23,101.3,9.18,Canada,45.2
Energy Drink K 78,229.3,4.24,UK,8.9
Energy Drink B 35,265.2,6.17,USA,27.9
Energy Drink B 90,56.1,5.78,France,18.3
Energy Drink E 44,71.9,4.35,South Korea,47.5
Energy Drink R 56,110.5,4.61,UK,16.5
Energy Drink R 34,142.7,7.93,Japan,49.3
Energy Drink M 11,57.7,2.22,UK,20.8
Energy Drink N 3,214.8,2.29,Canada,8.3
Energy Drink E 96,91.8,8.17,Japan,48.8
Energy Drink Z 76,156.2,3.06,Canada,14.4
Energy Drink H 90,136.3,8.28,France,39.3
Energy Drink W 24,146.2,2.66,France,35.8
Energy Drink N 58,102.4,3.96,France,47.8
Energy Drink T 40,201.6,1.42,South Korea,20.4
Energy Drink P 18,181.8,3.46,France,46.3
Energy Drink N 20,179.2,1.18,Germany,27.0
Energy Drink F 52,58.2,8.28,UK,28.4
Energy Drink I 77,146.3,6.96,Japan,41.1
Energy Drink Z 9,186.9,6.61,Canada,12.5
Energy Drink L 68,113.7,9.96,USA,22.0
Energy Drink C 10,210.4,7.7,France,11.4
Energy Drink L 10,61.8,8.64,France,42.7
Energy Drink H 27,242.6,4.39,UK,43.0
Energy Drink U 23,61.2,4.37,UK,5.4
Energy Drink Y 68,140.3,1.01,Germany,14.6
Energy Drink O 30,251.8,1.18,USA,19.6
Energy Drink Q 88,296.6,7.01,Japan,34.6
Energy Drink J 99,295.7,5.19,France,25.7
Energy Drink W 100,69.5,8.73,France,29.7
Energy Drink X 13,262.7,8.68,France,33.9
Energy Drink V 77,214.4,8.15,UK,35.9
Energy Drink Q 79,292.3,1.5,UK,6.1
Energy Drink V 24,92.2,9.04,Germany,29.7
Energy Drink W 98,207.5,3.53,USA,6.4
Energy Drink C 40,97.7,7.2,USA,41.3
Energy Drink T 94,80.8,7.62,USA,6.1
Energy Drink J 77,53.8,3.13,USA,8.8
Energy Drink Y 22,54.5,1.83,Canada,41.8
Energy Drink E 14,260.7,6.99,South Korea,38.6
Energy Drink P 8,240.2,1.22,France,11.6
Energy Drink B 5,218.5,4.29,Germany,35.8
Energy Drink S 31,193.5,5.3,France,40.5
Energy Drink T 97,252.0,7.84,Canada,40.9
Energy Drink T 5,229.2,9.76,USA,23.0
Energy Drink I 53,54.1,9.59,Canada,25.5
Energy Drink A 76,282.0,3.71,UK,0.0
Energy Drink A 47,227.4,6.32,USA,5.7
Energy Drink F 58,148.5,1.7,UK,48.8
Energy Drink G 35,187.3,7.01,Canada,28.4
Energy Drink N 89,215.1,2.45,France,19.9
Energy Drink F 89,298.0,6.63,South Korea,22.7
Energy Drink G 95,143.3,6.45,South Korea,34.6
Energy Drink J 72,65.7,8.52,Canada,34.5
Energy Drink Y 42,85.7,6.61,France,9.6
Energy Drink Y 75,281.6,1.57,France,10.0
Energy Drink C 46,146.1,5.75,Japan,9.2
Energy Drink F 78,130.2,3.47,France,44.9
Energy Drink B 6,210.1,1.19,Canada,41.2
Energy Drink V 76,208.9,6.74,Germany,42.7
Energy Drink F 39,103.2,4.79,Japan,20.5
Energy Drink F 12,240.9,7.02,Canada,25.8
Energy Drink P 74,89.5,7.89,USA,8.7
Energy Drink H 80,197.2,9.1,Germany,23.0
Energy Drink C 75,267.1,1.39,UK,19.0
Energy Drink E 75,80.4,6.21,Japan,5.9
Energy Drink F 29,143.2,2.16,USA,6.6
Energy Drink H 59,216.6,4.5,Canada,24.6
Energy Drink Q 28,109.6,2.59,Germany,18.8
Energy Drink N 98,187.2,5.68,Japan,33.4
Energy Drink Y 48,136.1,2.8,UK,38.0
Energy Drink G 13,177.7,4.42,France,19.8
Energy Drink W 18,202.5,5.65,South Korea,29.4
Energy Drink T 10,147.6,6.32,UK,7.5
Energy Drink T 25,84.2,2.54,South Korea,16.4
Energy Drink C 79,196.3,4.54,Germany,26.6
Energy Drink O 85,104.6,1.25,Germany,43.1
Energy Drink F 49,184.6,7.5,USA,25.5
Energy Drink T 61,109.4,8.37,UK,9.2
Energy Drink R 59,180.4,8.19,USA,8.2
Energy Drink I 43,137.4,3.16,UK,42.3
Energy Drink H 10,152.3,8.4,UK,14.4
Energy Drink P 55,95.1,3.48,South Korea,0.9
Energy Drink L 32,157.2,3.59,France,13.2
Energy Drink F 5,201.9,6.7,Canada,8.9
Energy Drink D 42,163.8,2.2,France,1.5
Energy Drink O 52,109.1,2.99,Germany,23.6
Energy Drink Q 92,205.1,2.54,Canada,39.5
Energy Drink I 95,155.8,3.06,Germany,16.9
Energy Drink A 2,149.9,8.83,Canada,8.2
Energy Drink Y 20,172.6,2.34,UK,45.3
Energy Drink O 41,229.7,8.45,UK,25.0
Energy Drink S 77,122.7,5.45,South Korea,26.6
Energy Drink Z 64,229.6,6.71,South Korea,48.1
Energy Drink A 12,154.4,6.49,South Korea,26.7
Energy Drink H 69,150.5,3.86,Canada,30.7
Energy Drink V 98,221.0,5.15,France,3.1
Energy Drink B 2,248.2,5.71,France,10.4
Energy Drink G 45,106.9,7.73,South Korea,41.7
Energy Drink B 31,216.4,5.25,UK,36.3
Energy Drink N 73,120.8,6.95,South Korea,26.3
Energy Drink R 65,235.3,3.64,USA,42.6
Energy Drink R 6,167.5,7.61,Canada,4.0
Energy Drink L 54,91.5,7.32,Germany,41.9
Energy Drink M 4,163.3,4.15,UK,12.9
Energy Drink V 50,209.6,7.32,USA,36.1
Energy Drink H 6,232.3,3.45,France,11.5
Energy Drink Z 14,186.9,6.5,UK,47.9
Energy Drink G 82,105.8,7.36,USA,6.4
Energy Drink I 97,68.8,3.58,UK,39.5
Energy Drink Z 25,276.1,7.36,USA,14.3
Energy Drink H 56,152.3,2.02,UK,45.6
Energy Drink G 31,240.6,4.31,Japan,48.9
Energy Drink S 78,161.1,3.91,France,14.9
Energy Drink B 57,286.4,1.19,Japan,8.7
Energy Drink B 5,147.5,4.96,Canada,9.5
Energy Drink V 87,199.9,5.2,UK,7.1
Energy Drink M 30,195.6,3.08,South Korea,14.2
Energy Drink O 32,59.1,6.69,Canada,4.6
Energy Drink H 49,296.3,6.14,South Korea,33.3
Energy Drink N 18,298.3,8.28,USA,46.5
Energy Drink Q 57,223.7,9.17,France,12.4
Energy Drink Q 80,102.9,5.56,France,8.6
Energy Drink K 45,58.4,8.17,UK,18.7
Energy Drink B 19,100.4,2.87,Japan,35.3
Energy Drink Y 89,209.3,4.55,South Korea,15.8
Energy Drink S 98,173.1,6.38,Japan,42.9
Energy Drink N 37,296.1,6.48,USA,11.8
Energy Drink J 65,143.5,8.72,France,25.8
Energy Drink G 85,226.7,7.6,Germany,16.9
Energy Drink V 59,103.5,4.17,France,1.2
Energy Drink T 39,286.6,2.67,France,26.0
Energy Drink F 17,158.4,7.79,Japan,11.9
Energy Drink Z 76,103.7,3.06,USA,3.3
Energy Drink S 19,51.5,8.87,Canada,5.5
Energy Drink G 2,175.7,5.73,Japan,37.1
Energy Drink Z 37,192.6,2.26,France,44.7
Energy Drink X 34,240.0,1.26,Germany,20.5
Energy Drink G 13,208.8,9.4,Japan,27.2
Energy Drink R 50,299.7,6.31,France,13.5
Energy Drink B 8,222.0,2.28,Japan,30.8
Energy Drink S 45,288.6,8.99,Japan,37.9
Energy Drink Y 42,179.5,4.34,Japan,49.7
Energy Drink S 19,151.1,1.55,UK,34.2
Energy Drink I 85,281.6,2.63,Canada,25.0
Energy Drink S 70,120.3,7.0,Japan,41.0
Energy Drink J 62,68.7,4.25,South Korea,16.9
Energy Drink V 47,164.5,2.19,France,42.6
Energy Drink L 11,158.1,3.46,Germany,12.5
Energy Drink J 17,110.7,5.39,Germany,33.7
Energy Drink S 75,232.0,7.76,France,24.0
Energy Drink B 14,95.5,3.92,Japan,44.9
Energy Drink L 72,282.6,7.84,South Korea,17.8
Energy Drink P 18,136.0,8.65,South Korea,2.2
Energy Drink C 55,119.6,1.66,USA,43.4
Energy Drink W 82,73.1,9.68,USA,4.1
Energy Drink X 41,63.6,1.78,USA,33.1
Energy Drink X 95,89.4,3.9,Japan,25.3
Energy Drink V 10,261.5,6.94,South Korea,11.5
Energy Drink Z 100,216.5,9.88,Japan,20.5
Energy Drink F 46,79.0,2.18,Japan,44.1
Energy Drink Y 11,259.0,3.5,France,6.0
Energy Drink Q 58,150.9,9.78,USA,2.0
Energy Drink M 11,231.7,2.28,Japan,4.9
Energy Drink C 99,121.4,6.49,UK,29.5
Energy Drink S 100,120.0,2.52,UK,46.3
Energy Drink C 34,183.4,8.66,Japan,20.8
Energy Drink F 60,131.8,6.14,France,33.0
Energy Drink M 70,122.2,9.04,France,40.5
Energy Drink O 32,131.5,4.64,USA,32.1
Energy Drink F 35,157.1,7.65,USA,42.5
Energy Drink N 15,173.0,6.04,France,38.6
Energy Drink X 34,229.8,2.58,USA,14.5
Energy Drink S 1,66.9,3.6,France,44.0
Energy Drink B 97,208.7,2.2,Canada,0.1
Energy Drink B 10,101.2,1.66,Germany,48.5
Energy Drink S 96,180.1,3.06,Germany,2.7
Energy Drink U 57,78.6,5.72,France,40.7
Energy Drink S 1,267.1,1.6,Germany,43.3
Energy Drink A 67,219.8,7.57,Germany,12.5
Energy Drink F 20,184.5,7.69,Japan,43.8
Energy Drink C 1,133.7,4.09,USA,20.6
Energy Drink R 24,195.6,3.3,France,33.4
Energy Drink Y 76,216.4,5.44,France,26.6
Energy Drink O 34,174.7,3.89,South Korea,24.5
Energy Drink W 59,281.0,7.31,France,10.5
Energy Drink H 47,202.4,9.89,Japan,45.8
Energy Drink D 27,150.2,1.12,Japan,26.4
Energy Drink Z 55,225.9,3.73,USA,38.9
Energy Drink J 9,111.6,6.2,USA,31.7
Energy Drink O 20,284.4,1.92,USA,9.4
Energy Drink W 16,95.5,8.87,Japan,42.1
Energy Drink T 71,83.2,6.48,UK,29.4
Energy Drink H 25,143.8,3.8,USA,24.8
Energy Drink G 79,278.3,7.02,France,11.7
Energy Drink W 1,220.4,5.99,France,10.0
Energy Drink R 56,114.6,2.43,South Korea,26.1
Energy Drink Y 31,84.2,1.56,South Korea,38.4
Energy Drink V 9,149.9,6.61,UK,8.5
Energy Drink F 4,102.5,3.82,UK,2.3
Energy Drink F 47,272.7,4.76,UK,47.0
Energy Drink A 28,162.9,8.01,South Korea,15.0
Energy Drink V 67,282.5,4.86,France,22.6
Energy Drink N 87,297.3,7.97,Japan,5.0
Energy Drink Q 69,284.4,3.14,Germany,21.1
Energy Drink O 71,198.6,2.89,USA,37.4
Energy Drink D 67,72.0,2.9,South Korea,15.9
Energy Drink G 95,194.1,4.54,Canada,21.5
Energy Drink R 83,236.7,1.58,Japan,4.8
Energy Drink Z 12,283.8,6.23,Japan,24.1
Energy Drink P 18,64.1,4.38,Canada,19.0
Energy Drink Z 87,148.2,7.99,South Korea,27.7
Energy Drink O 43,246.2,7.22,UK,38.9
Energy Drink E 88,155.0,6.05,USA,16.6
Energy Drink X 13,177.5,9.8,USA,20.2
Energy Drink T 66,209.3,7.92,Germany,44.9
Energy Drink O 55,196.2,7.52,France,19.9
Energy Drink L 76,112.6,9.77,UK,27.9
Energy Drink H 87,74.4,9.52,South Korea,36.9
Energy Drink E 12,87.9,1.92,Japan,21.5
Energy Drink J 33,225.9,1.31,UK,40.6
Energy Drink S 14,70.5,5.6,Canada,21.1
Energy Drink K 54,224.0,8.98,Canada,25.6
Energy Drink V 75,196.7,7.7,Japan,39.1
Energy Drink M 65,75.8,5.76,Japan,18.1
Energy Drink J 4,209.7,2.91,South Korea,26.9
Energy Drink S 64,76.3,3.25,France,16.1
Energy Drink B 72,114.1,4.25,France,38.0
Energy Drink S 12,234.9,8.7,Japan,24.0
Energy Drink E 70,89.3,4.67,France,43.0
Energy Drink A 85,295.7,2.86,Japan,19.5
Energy Drink Y 76,249.5,9.23,UK,42.2
Energy Drink I 15,174.0,8.2,Japan,30.0
Energy Drink X 78,267.3,6.36,Canada,21.1
Energy Drink E 11,155.6,6.65,Germany,48.7
Energy Drink E 78,92.9,3.53,Japan,47.4
Energy Drink O 39,265.8,2.4,UK,22.6
Energy Drink D 34,263.1,8.74,France,25.9
Energy Drink F 92,247.9,3.34,Germany,37.5
Energy Drink C 35,90.5,5.12,France,43.5
Energy Drink Q 27,132.7,6.6,France,45.9
Energy Drink T 43,287.6,2.23,South Korea,13.9
Energy Drink X 11,230.4,2.65,Canada,38.5
Energy Drink G 61,173.5,6.81,France,37.0
Energy Drink W 42,148.5,5.63,USA,47.5
Energy Drink Z 72,130.5,2.47,Japan,45.3
Energy Drink T 94,234.3,6.8,Japan,6.7
Energy Drink H 44,96.8,6.43,Germany,35.4
Energy Drink T 49,271.3,6.08,USA,28.5
Energy Drink W 29,266.0,9.13,UK,38.3
Energy Drink X 28,66.8,1.79,Japan,21.4
Energy Drink D 79,61.9,1.68,Canada,41.2
Energy Drink V 55,283.0,2.14,Canada,27.4
Energy Drink Q 32,198.7,7.26,USA,11.0
Energy Drink D 72,92.4,7.14,France,0.9
Energy Drink R 36,266.8,3.55,Canada,39.1
Energy Drink G 16,82.5,6.95,France,39.9
Energy Drink Y 54,275.0,1.84,UK,10.0
Energy Drink Q 19,116.0,3.84,USA,45.8
Energy Drink P 68,262.8,7.64,USA,47.3
Energy Drink C 100,277.8,3.07,France,9.1
Energy Drink V 61,90.5,6.48,France,6.9
Energy Drink J 46,169.0,6.07,Canada,5.3
Energy Drink T 24,269.8,5.31,France,15.8
Energy Drink T 47,192.4,7.03,USA,13.3
Energy Drink E 78,296.9,7.63,USA,9.5
Energy Drink V 96,106.8,4.87,Japan,6.4
Energy Drink J 79,202.6,6.54,USA,5.4
Energy Drink Y 23,289.2,1.93,South Korea,6.5
Energy Drink J 49,294.7,5.88,USA,16.0
Energy Drink P 55,222.4,9.08,Canada,6.7
Energy Drink I 86,170.9,2.76,UK,16.9
Energy Drink B 59,265.8,8.77,Japan,24.1
Energy Drink U 84,109.8,9.51,Germany,1.2
Energy Drink D 14,169.0,6.28,South Korea,13.7
Energy Drink A 53,131.0,3.31,USA,13.8
Energy Drink H 43,210.7,7.63,Canada,9.6
Energy Drink Z 12,97.4,3.34,Germany,40.1
Energy Drink F 85,167.5,8.16,South Korea,19.5
Energy Drink G 100,104.9,2.03,USA,20.4
Energy Drink U 99,216.4,3.33,Canada,42.2
Energy Drink E 37,195.3,3.52,Canada,6.1
Energy Drink C 86,74.7,3.22,France,22.1
Energy Drink E 35,52.3,2.4,South Korea,37.3
Energy Drink A 39,243.6,2.12,UK,24.7
Energy Drink L 36,89.0,5.97,Canada,18.8
Energy Drink O 57,112.5,2.78,Japan,25.3
Energy Drink M 65,109.8,4.37,USA,2.8
Energy Drink H 87,248.9,4.78,Japan,36.1
Energy Drink D 35,133.4,3.66,UK,4.3
Energy Drink D 43,218.8,6.5,South Korea,3.7
Energy Drink M 3,70.6,5.53,USA,42.9
Energy Drink E 42,127.7,9.86,South Korea,25.7
Energy Drink A 90,144.5,9.62,France,17.8
Energy Drink H 61,295.1,4.44,South Korea,1.0
Energy Drink C 97,146.9,6.39,South Korea,8.5
Energy Drink K 98,240.5,5.96,Japan,43.5
Energy Drink O 54,92.3,4.61,South Korea,10.8
Energy Drink W 24,256.9,2.23,South Korea,4.7
Energy Drink P 16,198.8,4.52,Japan,32.8
Energy Drink J 70,108.0,1.52,Canada,12.3
Energy Drink Y 52,205.5,1.41,UK,46.9
Energy Drink P 92,259.4,10.0,Germany,5.6
Energy Drink S 98,202.8,6.54,Germany,21.8
Energy Drink N 42,263.0,9.37,UK,12.1
Energy Drink I 83,134.5,8.25,UK,25.9
Energy Drink O 45,82.8,5.99,UK,45.9
Energy Drink V 76,245.5,4.92,France,8.0
Energy Drink K 36,200.2,5.34,South Korea,40.5
Energy Drink E 75,155.4,1.17,Germany,19.7
Energy Drink T 81,56.5,4.72,Canada,17.8
Energy Drink A 27,281.6,8.85,USA,4.8
Energy Drink W 74,231.7,5.72,Canada,13.0
Energy Drink S 20,112.2,4.97,France,36.5
Energy Drink V 27,54.2,9.29,Japan,8.2
Energy Drink Z 39,280.8,6.22,USA,15.9
Energy Drink K 72,294.3,6.17,UK,26.8
Energy Drink C 37,191.9,2.25,France,3.0
Energy Drink Y 76,204.6,7.33,France,26.6
Energy Drink U 32,165.3,7.94,South Korea,24.1
Energy Drink L 37,70.9,3.32,UK,6.0
Energy Drink R 33,93.2,2.08,Germany,38.0
Energy Drink O 98,231.8,6.96,South Korea,44.2
Energy Drink I 3,178.0,7.31,Canada,48.6
Energy Drink G 52,78.4,7.13,South Korea,26.9
Energy Drink W 33,145.6,8.17,Germany,18.1
Energy Drink W 8,170.5,7.9,South Korea,25.7
Energy Drink G 19,174.0,4.35,Canada,30.1
Energy Drink U 84,118.1,3.9,South Korea,20.0
Energy Drink G 96,199.7,8.27,Canada,40.0
Energy Drink G 30,246.1,2.95,Germany,5.5
Energy Drink Z 50,239.7,5.86,USA,16.1
Energy Drink O 17,71.5,6.41,France,43.5
Energy Drink T 40,273.2,2.42,Germany,39.0
Energy Drink Q 11,243.7,6.23,South Korea,1.9
Energy Drink B 77,77.0,2.89,South Korea,21.2
Energy Drink S 85,131.5,9.71,UK,31.4
Energy Drink S 45,123.4,8.0,South Korea,16.5
Energy Drink A 78,192.2,6.27,USA,43.2
Energy Drink H 79,103.2,1.79,UK,10.9
Energy Drink U 68,128.1,3.32,UK,21.4
Energy Drink D 65,243.0,6.8,Canada,38.6
Energy Drink M 68,202.0,8.27,Germany,22.9
Energy Drink J 91,285.1,8.48,Canada,15.7
Energy Drink R 45,220.3,1.95,UK,1.5
Energy Drink W 27,246.1,3.72,Canada,28.6
Energy Drink N 51,176.8,1.45,South Korea,23.4
Energy Drink A 96,116.3,8.66,France,13.9
Energy Drink C 22,72.8,4.52,USA,36.7
Energy Drink K 51,218.2,1.37,Germany,7.9
Energy Drink W 73,211.0,7.19,South Korea,24.7
Energy Drink W 47,143.0,7.78,USA,3.5
Energy Drink Q 47,229.0,6.15,USA,34.5
Energy Drink T 89,67.0,2.7,UK,41.4
Energy Drink D 29,68.6,7.03,South Korea,30.2
Energy Drink G 9,293.1,5.56,Canada,28.3
Energy Drink Z 55,299.2,7.01,USA,27.6
Energy Drink U 98,283.8,7.57,Canada,17.6
Energy Drink E 22,271.7,6.27,South Korea,24.2
Energy Drink X 55,173.9,2.29,USA,15.6
Energy Drink V 28,236.9,5.89,USA,21.8
Energy Drink R 81,263.0,7.9,Japan,13.2
Energy Drink U 82,170.7,5.85,Canada,31.6
Energy Drink R 20,288.5,2.47,Japan,9.2
Energy Drink F 89,113.4,4.66,Canada,23.6
Energy Drink L 70,80.7,2.27,South Korea,30.9
Energy Drink E 90,81.4,6.28,Germany,33.9
Energy Drink B 82,67.4,1.43,UK,41.9
Energy Drink R 63,101.3,2.05,USA,11.2
Energy Drink W 71,89.9,5.12,USA,19.3
Energy Drink V 71,171.8,1.37,Germany,40.1
Energy Drink H 100,99.6,3.35,Japan,25.7
Energy Drink N 51,128.9,7.85,UK,4.1
Energy Drink L 50,122.5,8.52,USA,46.8
Energy Drink B 41,82.0,8.94,South Korea,34.1
Energy Drink L 21,211.2,3.51,UK,23.8
Energy Drink K 52,216.3,9.98,UK,32.4
Energy Drink I 16,173.5,3.46,France,41.1
Energy Drink S 47,138.2,1.28,South Korea,48.2
Energy Drink Q 50,225.5,5.19,Germany,27.9
Energy Drink D 12,204.4,1.28,South Korea,4.7
Energy Drink I 77,123.3,7.85,Canada,14.7
Energy Drink T 90,243.4,6.99,South Korea,48.1
Energy Drink V 86,137.0,7.32,Canada,0.8
Energy Drink D 73,176.4,2.22,Japan,21.9
Energy Drink M 58,77.3,7.4,South Korea,38.1
Energy Drink A 19,165.8,4.83,UK,14.7
Energy Drink F 4,182.8,4.36,Germany,11.1
Energy Drink A 20,81.8,6.68,Canada,18.2
Energy Drink H 17,202.7,2.01,Germany,30.1
Energy Drink A 85,65.3,2.06,Canada,6.8
Energy Drink A 61,248.5,2.27,Germany,29.4
Energy Drink L 20,126.0,2.3,Canada,33.8
Energy Drink U 32,247.5,1.03,South Korea,50.0
Energy Drink A 8,53.6,7.96,Japan,3.7
Energy Drink K 81,253.7,2.54,Canada,32.0
Energy Drink U 79,237.0,6.71,France,49.4
Energy Drink Q 99,122.1,3.13,UK,2.5
Energy Drink P 80,102.9,9.3,UK,9.3
Energy Drink Z 19,106.8,6.53,Japan,36.8
Energy Drink X 83,67.6,1.79,UK,9.7
Energy Drink E 54,119.4,6.36,Canada,38.0
Energy Drink W 51,51.6,8.63,Canada,34.7
Energy Drink I 76,80.6,5.28,South Korea,37.1
Energy Drink G 76,202.5,3.77,USA,7.5
Energy Drink L 87,259.2,2.63,South Korea,8.5
Energy Drink P 6,150.1,3.36,USA,34.3
Energy Drink Q 25,185.5,3.53,USA,33.9
Energy Drink Z 74,180.3,8.48,USA,39.3
Energy Drink W 26,98.8,7.82,France,30.9
Energy Drink R 83,251.7,9.44,France,34.4
Energy Drink H 94,216.6,1.72,UK,19.1
Energy Drink G 16,261.1,3.06,Germany,0.8
Energy Drink C 93,149.2,2.41,South Korea,14.6
Energy Drink P 1,241.4,3.95,Germany,24.9
Energy Drink C 6,59.7,5.07,Germany,40.6
Energy Drink V 37,157.0,9.2,Germany,42.9
Energy Drink R 57,295.3,3.33,Germany,35.9
Energy Drink L 4,131.4,2.2,South Korea,5.6
Energy Drink K 65,61.0,5.48,Canada,23.7
Energy Drink D 61,60.2,5.6,Japan,4.9
Energy Drink L 10,226.7,8.93,USA,8.4
Energy Drink J 69,180.1,6.15,France,35.2
Energy Drink L 59,270.3,9.17,Canada,11.9
Energy Drink C 63,244.1,6.46,France,41.3
Energy Drink V 25,110.2,6.57,France,28.7
Energy Drink H 10,159.5,3.28,Japan,32.6
Energy Drink J 8,290.0,1.07,Japan,43.0
Energy Drink J 8,257.9,7.58,Germany,28.4
Energy Drink A 86,275.0,5.74,South Korea,32.1
Energy Drink T 73,194.0,8.32,France,37.1
Energy Drink X 66,235.0,9.24,Germany,32.2
Energy Drink A 12,112.3,9.75,Germany,40.6
Energy Drink L 31,242.4,4.63,UK,28.0
Energy Drink H 66,150.2,3.13,Canada,46.8
Energy Drink N 24,109.9,7.83,USA,19.1
Energy Drink A 82,238.5,8.01,Germany,6.8
Energy Drink H 98,73.3,4.17,UK,3.1
Energy Drink R 44,187.7,7.69,USA,14.3
Energy Drink P 2,278.1,6.11,Germany,43.9
Energy Drink J 6,130.7,6.84,South Korea,39.5
Energy Drink N 28,168.4,6.89,South Korea,46.7
Energy Drink C 53,114.2,3.67,UK,26.0
Energy Drink Q 77,98.7,1.47,Germany,5.1
Energy Drink J 65,116.1,7.65,UK,7.7
Energy Drink C 30,227.5,2.15,Germany,16.4
Energy Drink M 59,172.5,6.7,Germany,22.7
Energy Drink Q 52,129.8,9.15,UK,8.5
Energy Drink C 7,76.7,4.78,South Korea,8.0
Energy Drink A 14,289.1,4.71,UK,15.9
Energy Drink P 91,64.8,8.9,Canada,11.5
Energy Drink K 41,256.3,1.38,Germany,4.8
Energy Drink O 69,242.7,5.69,UK,29.9
Energy Drink T 76,126.0,4.25,South Korea,24.7
Energy Drink F 83,266.0,3.78,South Korea,44.6
Energy Drink R 70,108.0,6.57,Canada,15.1
Energy Drink I 58,63.2,5.33,Japan,9.0
Energy Drink E 13,292.9,5.99,Germany,30.4
Energy Drink T 93,61.0,8.52,South Korea,32.1
Energy Drink G 70,256.2,9.12,Japan,44.2
Energy Drink V 35,280.6,9.49,Germany,23.1
Energy Drink K 34,144.5,2.33,South Korea,35.1
Energy Drink Z 97,219.7,6.42,Canada,19.7
Energy Drink Y 36,198.8,3.84,France,15.6
Energy Drink V 93,174.6,8.63,USA,48.0
Energy Drink Z 27,157.0,8.24,Germany,41.6
Energy Drink Y 72,187.5,8.88,Germany,3.7
Energy Drink V 7,145.5,5.05,Germany,36.7
Energy Drink J 82,279.0,7.14,USA,40.2
Energy Drink T 75,90.8,3.57,Japan,37.3
Energy Drink L 31,60.3,1.63,South Korea,5.3
Energy Drink H 31,174.2,9.18,South Korea,8.4
Energy Drink X 14,190.1,7.44,Germany,2.4
Energy Drink C 78,164.1,1.51,South Korea,4.8
Energy Drink X 47,151.8,9.65,Germany,17.2
Energy Drink X 9,105.6,3.97,South Korea,45.0
Energy Drink T 41,169.7,5.27,Germany,32.6
Energy Drink D 40,299.9,9.54,South Korea,21.7
Energy Drink A 1,282.6,2.33,South Korea,11.0
Energy Drink D 73,133.1,7.68,South Korea,25.7
Energy Drink R 38,158.7,6.11,Japan,17.3
Energy Drink F 13,185.2,5.01,Japan,43.0
Energy Drink I 43,166.4,3.46,USA,13.7
Energy Drink W 98,264.7,6.72,France,29.6
Energy Drink U 61,262.2,1.92,USA,26.6
Energy Drink R 40,200.5,8.41,Canada,35.6
Energy Drink G 24,86.3,5.28,France,10.9
Energy Drink S 41,279.5,6.73,Japan,22.2
Energy Drink W 82,203.1,7.51,Canada,34.2
Energy Drink H 46,216.0,5.06,Canada,28.8
Energy Drink Q 37,228.2,7.1,Japan,26.3
Energy Drink V 25,205.3,7.37,France,33.6
Energy Drink X 42,273.4,3.27,France,35.3
Energy Drink C 24,146.8,6.79,South Korea,13.5
Energy Drink Q 42,208.8,3.13,USA,38.3
Energy Drink V 48,70.5,9.08,Germany,41.8
Energy Drink B 93,94.1,4.03,UK,36.9
Energy Drink M 34,156.2,7.85,Germany,43.9
Energy Drink I 38,108.8,3.58,South Korea,28.0
Energy Drink K 64,190.4,5.85,USA,35.5
Energy Drink T 75,236.8,8.84,France,36.7
Energy Drink F 23,268.3,5.66,Canada,36.7
Energy Drink L 57,297.0,6.88,Germany,49.3
Energy Drink G 18,168.6,1.59,USA,5.8
Energy Drink O 80,289.5,4.52,UK,48.1
Energy Drink L 14,168.3,8.34,Germany,27.0
Energy Drink B 35,166.4,7.38,South Korea,14.6
Energy Drink E 65,199.7,8.53,South Korea,24.5
Energy Drink A 19,145.6,1.75,USA,6.6
Energy Drink X 13,270.6,6.12,UK,7.2
Energy Drink U 84,135.8,9.05,USA,22.2
Energy Drink Z 4,221.3,6.81,Japan,8.9
Energy Drink E 94,73.6,7.18,Canada,19.0
Energy Drink J 100,122.0,5.22,Japan,1.0
Energy Drink C 20,163.1,1.22,Germany,29.3
Energy Drink F 28,71.1,5.53,Japan,39.5
Energy Drink B 62,238.6,4.98,Japan,34.4
Energy Drink V 47,263.2,1.61,UK,23.8
Energy Drink L 66,166.4,7.03,South Korea,46.6
Energy Drink K 20,282.2,7.66,South Korea,5.1
Energy Drink S 35,146.7,6.74,UK,25.7
Energy Drink N 35,209.8,4.99,Japan,34.8
Energy Drink W 88,107.1,1.07,USA,13.0
Energy Drink H 97,198.4,7.88,Canada,38.9
Energy Drink O 74,288.3,3.29,Japan,5.7
Energy Drink I 12,265.2,8.95,Germany,18.3
Energy Drink R 40,283.1,1.63,USA,29.6
